alpha Centauri B: solar-like oscillations
HK/   AAT og VLT

Time (days)    Data(m/s)    sigma(m/s)
-------------------------------------------
-1.02436 0.63949102 0.85883200
-1.02345 0.48676899 0.80480301
-1.02253 0.018481299 0.82820100
-1.02157 1.3587199 0.82676798
-1.02066 0.38550499 0.92591798
-1.01979 3.2163799 0.92234403
-1.01892 2.0164001 0.88891202
-1.01807 -2.0876999 0.90179402
-1.0172 -0.72780597 0.89192599
-1.01618 0.020477500 0.88657999
-1.01535 0.34226099 0.86036199
-1.0144 -0.23832500 0.85484499
-1.01353 0.35669199 0.92619997
-1.01258 -0.97576803 0.88977897
-1.01173 0.079587303 0.93316603
-1.01088 -0.24320801 0.84516197
-1.01 1.4362000 0.82967103
-1.0091 -1.1599700 0.80841303
-1.00821 0.079595700 0.80134201
-1.0073 0.090281799 0.96458203
-1.00641 -1.2138000 0.84936202
-1.00552 0.14342500 0.99588102
-1.00464 0.50439203 0.92286402
-1.00375 0.11310600 1.0200700
-1.00286 1.2627800 1.0043000
-1.002 0.48949000 0.94348598
-1.00111 -0.81149000 0.86918402
-1.00025 0.56368101 0.85667098
-0.99928 -0.99129403 0.83819300
-0.99838 -1.5184300 0.92923599
-0.99748 0.83466297 0.93652999
-0.99666 1.0629600 0.90550399
-0.99574 0.93318999 0.85806102
-0.99478 1.7691300 0.82920599
-0.99391 -0.11279900 0.79191798
-0.99295 0.33080301 0.82765102
-0.99204 0.35952699 0.88247699
-0.99116 -0.13593900 0.79544502
-0.9903 -0.23841301 0.90174103
-0.98936 -0.013916300 0.80878699
-0.98849 0.014823300 0.71814799
-0.98753 -0.78318399 0.82252097
-0.98667 0.73947603 0.76512301
-0.98572 -1.6540700 0.83346701
-0.98483 -0.87555802 0.90527302
-0.98394 0.78201503 0.87821400
-0.98307 0.51164597 0.75577003
-0.98216 0.19884200 0.76031899
-0.98126 0.25529200 0.81055200
-0.98037 1.2626899 0.87139797
-0.97949 0.34680301 0.78431499
-0.97858 -0.22039300 0.82339901
-0.9777 0.89451098 0.77156401
-0.97674 -0.098798499 0.81050301
-0.97588 -0.58020103 0.86359900
-0.97492 0.39581099 0.93287402
-0.97404 0.38748401 0.88669902
-0.97318 0.37656200 0.94025898
-0.97233 0.59065700 0.81872702
-0.97137 -0.29595500 0.76021498
-0.97046 0.14909500 0.77915603
-0.96959 2.2877500 0.79250199
-0.96873 -0.46276399 0.82324499
-0.96779 1.6216900 0.81480098
-0.96687 2.2529800 0.80194902
-0.96596 0.77436501 0.84445900
-0.96507 0.15200099 0.82336599
-0.96417 0.51060498 0.86655700
-0.96326 1.1785901 0.73381102
-0.96236 1.9146301 0.85057998
-0.96148 0.86002201 0.82412797
-0.96058 1.3695400 0.77059400
-0.95968 0.86451501 0.80056602
-0.95878 0.66018897 0.82870799
-0.95792 0.56439900 0.68987799
-0.95701 1.1397300 0.74616498
-0.95612 0.11596500 0.83501297
-0.95523 0.78266603 0.79714102
-0.95433 0.42606401 0.77674001
-0.95344 0.13752800 0.87704599
-0.95252 -0.54763001 0.76774800
-0.95163 0.096118502 0.80391699
-0.95073 -0.077378400 0.75073498
-0.94984 1.5818200 0.87999302
-0.94892 -0.0030716099 0.82805502
-0.94798 2.0509000 0.78007603
-0.94711 0.74042302 0.80949301
-0.94615 -0.98904902 0.80343699
-0.94527 2.2200201 0.77719498
-0.94439 1.1886200 0.84915102
-0.94343 1.6295500 0.80380398
-0.94255 0.49512899 0.87454700
-0.9416 1.2218800 0.84536898
-0.94072 0.27824101 0.90153998
-0.93977 1.0870100 0.88114798
-0.9389 -0.43347499 0.88661999
-0.93794 1.1752599 0.78044701
-0.93706 0.72604001 0.85546798
-0.93618 -1.0837600 0.86384898
-0.93524 1.7300500 0.89375597
-0.93436 -0.0062627201 0.82756299
-0.93341 0.65278101 0.86067700
-0.93252 2.0462101 0.78479803
-0.93156 1.2431400 0.77431798
-0.93069 0.16969900 0.75849903
-0.92977 1.9978100 0.79187101
-0.92889 1.5980700 0.80291998
-0.928 0.28273600 0.74626201
-0.92705 3.4441199 0.83748299
-0.92615 0.20273501 0.79000002
-0.90962 3.8404601 0.82503003
-0.90877 3.3773601 0.89522898
-0.90788 3.7314100 0.82159603
-0.90704 3.1733201 0.83412498
-0.90609 2.3986299 0.81127697
-0.90516 5.4077902 0.83783799
-0.90427 4.3329101 0.75290602
-0.9034 1.6671700 0.91670102
-0.90241 3.1418200 0.86090499
-0.90155 4.1500702 0.90417099
-0.90061 1.3102900 0.89046502
-0.89969 1.2981800 0.86161602
-0.89873 3.0519400 0.90182000
-0.89786 2.3894501 0.94179899
-0.89691 0.66127998 0.95599401
-0.89602 2.0557401 0.93004799
-0.89507 2.1637900 0.94224602
-0.8942 3.6180000 0.89281499
-0.89327 0.48828501 1.0006200
-0.89238 0.83857602 0.99843299
-0.89147 1.6488600 0.99385703
-0.89054 -0.10070400 1.0538200
-0.88969 1.1760499 1.1098100
-0.88824 1.3874800 1.0007200
-0.88742 2.8301799 0.95368803
-0.88659 0.19597100 1.0158800
-0.88566 1.2515900 0.95431697
-0.88473 2.4714200 0.82021600
-0.88388 -0.68943202 0.92442298
-0.88295 1.3531700 1.2694300
-0.88201 0.52657998 0.87705201
-0.88106 0.51309299 0.81703001
-0.88013 2.3626399 0.78202403
