DATA:  SoHO/GOLF (Solar velocity)
----------------------------------
      Time(sec)    Vel(m/s)
----------------------------------
  1.79064e+06    -0.556557
  1.79072e+06   -0.0790352
  1.79080e+06     0.632851
  1.79088e+06     -1.41224
  1.79096e+06     -2.32715
  1.79104e+06    -0.171740
  1.79112e+06     0.664879
  1.79120e+06    0.0196729
  1.79128e+06     -1.36046
  1.79136e+06    -0.977961
  1.79144e+06      1.06271
  1.79152e+06     0.536536
  1.79160e+06     -1.50578
  1.79168e+06     -1.78587
  1.79176e+06    -0.502169
  1.79184e+06    -0.234689
  1.79192e+06    -0.410401
  1.79200e+06     -1.17599
  1.79208e+06     -1.42103
  1.79216e+06     -1.52245
  1.79224e+06    0.0221979
  1.79232e+06     -2.11349
  1.79240e+06     -3.65669
  1.79248e+06    -0.412245
  1.79256e+06     0.594250
  1.79264e+06     -2.55447
  1.79272e+06     -2.68496
  1.79280e+06     -1.62304
  1.79288e+06     0.188676
  1.79296e+06    -0.796972
  1.79304e+06     -3.40056
  1.79312e+06     -1.10555
  1.79320e+06      1.57137
  1.79328e+06     -1.18397
  1.79336e+06     -2.17221
  1.79344e+06    -0.435819
  1.79352e+06      1.50258
  1.79360e+06    -0.735469
  1.79368e+06     -1.06436
  1.79376e+06     -1.40468
  1.79384e+06    -0.797396
  1.79392e+06    -0.104050
  1.79400e+06     -1.10276
  1.79408e+06    -0.256034
  1.79416e+06     -1.01600
  1.79424e+06    -0.758430
  1.79432e+06     -2.04381
  1.79440e+06     -1.95040
  1.79448e+06    -0.926643
  1.79456e+06     0.425524
  1.79464e+06     -1.79851
  1.79472e+06     -1.17514
  1.79480e+06     0.491133
  1.79488e+06    -0.791071
  1.79496e+06     -1.77474
  1.79504e+06     -1.80528
  1.79512e+06   -0.0647176
  1.79520e+06     0.145075
  1.79528e+06     -1.41000
  1.79536e+06    -0.532041
  1.79544e+06     0.232775
  1.79552e+06      2.35535
  1.79560e+06    -0.752650
  1.79568e+06    -0.921116
  1.79576e+06     0.285821
  1.79584e+06     -1.08871
  1.79592e+06     0.645221
  1.79600e+06     0.316918
  1.79608e+06     -1.88267
  1.79616e+06    -0.648957
  1.79624e+06     0.955631
  1.79632e+06    -0.587864
  1.79640e+06     -1.48988
  1.79648e+06     -2.12141
  1.79656e+06    -0.650844
  1.79664e+06    -0.102306
  1.79672e+06     -3.19497
  1.79680e+06     -1.41208
  1.79688e+06     0.417917
  1.79696e+06     -1.04195
  1.79704e+06     -1.92408
  1.79712e+06     -1.13765
  1.79720e+06    -0.244705
  1.79728e+06     -1.31678
  1.79736e+06     -2.63872
  1.79744e+06    -0.906212
  1.79752e+06    -0.167383
  1.79760e+06     0.336349
  1.79768e+06     -1.14493
  1.79776e+06     -1.08882
  1.79784e+06    0.0898516
  1.79792e+06     0.608073
  1.79800e+06     -1.07672
  1.79808e+06     -1.14565
  1.79816e+06     0.574841
  1.79824e+06     0.620945
  1.79832e+06     -1.09409
  1.79840e+06    -0.318077
  1.79848e+06      1.65639
  1.79856e+06    -0.844150
  1.79864e+06     0.654159
  1.79872e+06    -0.581718
  1.79880e+06     0.465328
  1.79888e+06     0.995767
  1.79896e+06    0.0863573
  1.79904e+06     0.544731
  1.79912e+06    -0.158169
  1.79920e+06      1.10421
  1.79928e+06     -1.11778
  1.79936e+06     -1.04620
  1.79944e+06     -1.53380
  1.79952e+06   -0.0919284
  1.79960e+06     0.544639
  1.79968e+06     -2.77429
  1.79976e+06     -2.88040
  1.79984e+06     -1.75069
  1.79992e+06    -0.512947
  1.80000e+06    -0.444517
  1.80008e+06     -1.04321
  1.80016e+06     -1.97939
  1.80024e+06    -0.162372
  1.80032e+06     0.709208
  1.80040e+06      1.05870
  1.80048e+06     -2.80855
  1.80056e+06    -0.764645
  1.80064e+06      1.11473
  1.80072e+06     -1.75236
  1.80080e+06     -1.11573
  1.80088e+06    0.0496063
  1.80096e+06     -1.37676
  1.80104e+06    -0.148147
  1.80112e+06      1.02903
  1.80120e+06    -0.536066
  1.80128e+06   -0.0826540
  1.80136e+06     -1.08572
  1.80144e+06    -0.658532
  1.80152e+06     0.984214
  1.80160e+06    0.0280503
  1.80168e+06     -1.62991
  1.80176e+06     -1.75195
  1.80184e+06     0.744195
  1.80192e+06    -0.555584
  1.80200e+06     -1.40727
  1.80208e+06     0.226287
  1.80216e+06     0.920856
  1.80224e+06    -0.879904
  1.80232e+06   -0.0254876
  1.80240e+06     0.642518
  1.80248e+06     0.445031
  1.80256e+06     -1.36309
  1.80264e+06    -0.236946
  1.80272e+06      1.53903
  1.80280e+06      1.37683
  1.80288e+06     -1.28696
  1.80296e+06    -0.710435
  1.80304e+06      2.45833
  1.80312e+06     0.518784
  1.80320e+06     -1.28356
  1.80328e+06     0.437147
  1.80336e+06     0.725324
  1.80344e+06      1.35862
  1.80352e+06     -1.06670
  1.80360e+06     -1.25378
  1.80368e+06      1.04795
  1.80376e+06      1.59393
  1.80384e+06     -1.20980
  1.80392e+06     -2.88892
  1.80400e+06     0.980507
  1.80408e+06      1.08295
  1.80416e+06      1.17914
  1.80424e+06     -3.32489
  1.80432e+06     -1.10577
  1.80440e+06   -0.0370210
  1.80448e+06    -0.373803
  1.80456e+06     0.484595
  1.80464e+06     -1.99229
  1.80472e+06     0.129666
  1.80480e+06      1.08523
  1.80488e+06     0.613936
  1.80496e+06     -1.87831
  1.80504e+06     0.809078
  1.80512e+06      2.05333
  1.80520e+06     0.157651
  1.80528e+06    -0.629224
  1.80536e+06   -0.0436700
  1.80544e+06     -1.31972
  1.80552e+06    -0.551986
  1.80560e+06     -1.14737
  1.80568e+06    -0.263119
  1.80576e+06    -0.585591
  1.80584e+06     -1.66865
  1.80592e+06    -0.567137
  1.80600e+06    -0.533956
  1.80608e+06    0.0877527
  1.80616e+06     -1.72108
  1.80624e+06    -0.966447
  1.80632e+06    -0.499611
  1.80640e+06    -0.237360
  1.80648e+06     -2.37687
  1.80656e+06     -2.29114
  1.80664e+06   -0.0640130
  1.80672e+06     -1.12181
  1.80680e+06     -1.57077
  1.80688e+06     -3.29893
  1.80696e+06     -1.35717
  1.80704e+06     0.861120
  1.80712e+06     -1.02195
  1.80720e+06     -2.54022
  1.80728e+06     -2.08511
  1.80736e+06      1.14839
  1.80744e+06      1.41515
  1.80752e+06     -3.18433
  1.80760e+06     -1.14567
  1.80768e+06     0.761031
  1.80776e+06     0.801462
  1.80784e+06     -2.28861
  1.80792e+06     -2.00765
  1.80800e+06    0.0658438
  1.80808e+06    -0.360331
  1.80816e+06     -3.37790
  1.80824e+06     -1.90490
  1.80832e+06     -1.49858
  1.80840e+06     0.298301
  1.80848e+06     -1.22045
  1.80856e+06     -3.14977
  1.80864e+06    -0.549252
  1.80872e+06    -0.235643
  1.80880e+06     -2.11416
  1.80888e+06     -1.30801
  1.80896e+06   -0.0727155
  1.80904e+06   -0.0778452
  1.80912e+06    -0.494424
  1.80920e+06    -0.689105
  1.80928e+06   -0.0775027
  1.80936e+06    -0.450415
  1.80944e+06     0.340605
  1.80952e+06     -1.45490
  1.80960e+06    -0.673796
  1.80968e+06      1.47466
  1.80976e+06      1.29844
  1.80984e+06     -2.44758
  1.80992e+06     0.521055
  1.81000e+06      2.74065
  1.81008e+06    -0.684453
  1.81016e+06     -1.62429
  1.81024e+06    -0.361243
  1.81032e+06     0.347260
  1.81040e+06    -0.133797
  1.81048e+06    -0.638463
  1.81056e+06     -1.01772
  1.81064e+06     -1.42543
  1.81072e+06    -0.294754
  1.81080e+06     0.966473
  1.81088e+06    -0.501900
  1.81096e+06   -0.0392093
  1.81104e+06     -1.54946
  1.81112e+06     0.956132
  1.81120e+06    -0.852130
  1.81128e+06     -3.59193
  1.81136e+06    -0.310804
  1.81144e+06      1.23921
  1.81152e+06     -1.38669
  1.81160e+06    -0.694406
  1.81168e+06      1.43307
  1.81176e+06     0.157660
  1.81184e+06     -1.09419
  1.81192e+06    -0.117598
  1.81200e+06     0.141368
  1.81208e+06      1.61657
  1.81216e+06     -1.87968
  1.81224e+06    -0.483400
  1.81232e+06      1.81182
  1.81240e+06     0.277416
  1.81248e+06    -0.132991
  1.81256e+06    -0.477468
  1.81264e+06     0.472134
  1.81272e+06      1.11653
  1.81280e+06    0.0812123
  1.81288e+06     -1.93915
  1.81296e+06    -0.369074
  1.81304e+06    -0.285845
  1.81312e+06     0.871435
  1.81320e+06     -1.37769
  1.81328e+06     -2.14871
  1.81336e+06      1.10781
  1.81344e+06   -0.0363578
  1.81352e+06    -0.769064
  1.81360e+06    -0.641734
  1.81368e+06    -0.601749
  1.81376e+06    -0.414342
  1.81384e+06     -2.46135
  1.81392e+06     -1.97826
  1.81400e+06    -0.632934
  1.81408e+06    -0.593756
  1.81416e+06     -2.41925
  1.81424e+06     -2.43862
  1.81432e+06      1.06332
  1.81440e+06    -0.489286
  1.81448e+06    -0.331427
  1.81456e+06     -1.40836
  1.81464e+06     -1.88712
  1.81472e+06     -1.64408
  1.81480e+06    -0.849032
  1.81488e+06     0.653942
  1.81496e+06     -1.44971
  1.81504e+06     -3.86564
  1.81512e+06    -0.632007
  1.81520e+06      1.50235
  1.81528e+06     -2.37923
  1.81536e+06     -1.86686
  1.81544e+06     0.551372
  1.81552e+06     0.485392
  1.81560e+06    -0.527083
  1.81568e+06     -1.74770
  1.81576e+06    -0.491229
  1.81584e+06   -0.0560235
  1.81592e+06     -1.00940
  1.81600e+06     -1.69837
  1.81608e+06    -0.644992
  1.81616e+06    0.0358500
  1.81624e+06     -2.38256
  1.81632e+06     0.705826
  1.81640e+06      1.28842
  1.81648e+06     -2.32786
  1.81656e+06     -2.44059
  1.81664e+06     0.784950
  1.81672e+06     0.595496
  1.81680e+06     -2.19789
  1.81688e+06     0.343536
  1.81696e+06      1.22771
  1.81704e+06    -0.325991
  1.81712e+06     -1.70697
  1.81720e+06     0.544430
  1.81728e+06      1.74757
  1.81736e+06    -0.381179
  1.81744e+06     -1.50931
  1.81752e+06   -0.0974230
  1.81760e+06      2.36449
  1.81768e+06     -2.10112
  1.81776e+06     -2.20068
  1.81784e+06      2.03195
  1.81792e+06      1.21004
  1.81800e+06    -0.687544
  1.81808e+06    -0.927150
  1.81816e+06     0.171800
  1.81824e+06      2.45901
  1.81832e+06     0.606108
  1.81840e+06     -1.15704
  1.81848e+06     -1.63124
  1.81856e+06      1.51809
  1.81864e+06      1.23924
  1.81872e+06     -1.81087
  1.81880e+06     -1.70968
  1.81888e+06      2.99697
  1.81896e+06    -0.662769
  1.81904e+06    -0.971210
  1.81912e+06    -0.457040
  1.81920e+06     -1.62368
  1.81928e+06    -0.542835
  1.81936e+06      1.17987
  1.81944e+06     -1.37169
  1.81952e+06     -2.75837
  1.81960e+06    -0.475905
  1.81968e+06    -0.438506
  1.81976e+06    -0.324675
  1.81984e+06     -1.88395
  1.81992e+06     -1.70713
  1.82000e+06     -2.37324
  1.82008e+06    -0.702633
  1.82016e+06    -0.233430
  1.82024e+06    -0.753468
  1.82032e+06     -1.52891
  1.82040e+06    0.0855640
  1.82048e+06    -0.301937
  1.82056e+06    -0.786765
  1.82064e+06     0.114638
  1.82072e+06    -0.787892
  1.82080e+06    -0.918406
  1.82088e+06     0.500555
  1.82096e+06     0.678258
  1.82104e+06    -0.829459
  1.82112e+06     -1.47173
  1.82120e+06      1.09235
  1.82128e+06     0.784830
  1.82136e+06     -1.29408
  1.82144e+06     -1.57427
  1.82152e+06     0.198667
  1.82160e+06    -0.255058
  1.82168e+06     -1.92720
  1.82176e+06     -2.01961
  1.82184e+06     0.394975
  1.82192e+06      1.15086
  1.82200e+06     0.268661
  1.82208e+06     -3.96604
  1.82216e+06  -0.00772291
  1.82224e+06      1.60725
  1.82232e+06     -2.34632
  1.82240e+06     -3.04430
  1.82248e+06    -0.354457
  1.82256e+06     0.100392
  1.82264e+06    -0.134089
  1.82272e+06    -0.777840
  1.82280e+06    -0.339841
  1.82288e+06     0.490022
  1.82296e+06     0.379914
  1.82304e+06    -0.280773
  1.82312e+06     -1.44049
  1.82320e+06    -0.783033
  1.82328e+06     0.474857
  1.82336e+06     -1.25104
  1.82344e+06    -0.756450
  1.82352e+06     0.339119
  1.82360e+06    -0.553934
  1.82368e+06     -1.20559
  1.82376e+06    -0.835227
  1.82384e+06    -0.607440
  1.82392e+06     0.217692
  1.82400e+06     -1.32900
  1.82408e+06     -2.21745
  1.82416e+06    -0.506055
  1.82424e+06      2.54597
  1.82432e+06    -0.446302
  1.82440e+06     -1.81885
  1.82448e+06     0.350752
  1.82456e+06      1.28881
  1.82464e+06     -1.10920
  1.82472e+06     -2.66565
  1.82480e+06     0.623907
  1.82488e+06      2.19039
  1.82496e+06     -2.34399
  1.82504e+06     -1.51886
  1.82512e+06     0.510101
  1.82520e+06     0.364361
  1.82528e+06     -1.76970
  1.82536e+06     -2.52256
  1.82544e+06    -0.963440
  1.82552e+06     -1.00534
  1.82560e+06     -2.50449
  1.82568e+06     -1.20082
  1.82576e+06    -0.551457
  1.82584e+06     -1.58808
  1.82592e+06    -0.689897
  1.82600e+06      1.14465
  1.82608e+06     -1.82689
  1.82616e+06     -2.89151
  1.82624e+06    -0.337029
  1.82632e+06    -0.463154
  1.82640e+06     -3.35703
  1.82648e+06     -1.04259
  1.82656e+06     0.162344
  1.82664e+06  -0.00372139
  1.82672e+06     -1.88241
  1.82680e+06     -1.18221
  1.82688e+06      1.11104
  1.82696e+06     -1.20502
  1.82704e+06     -3.56675
  1.82712e+06    -0.591705
  1.82720e+06     0.215160
  1.82728e+06    -0.410434
  1.82736e+06     -2.36286
  1.82744e+06     -1.96815
  1.82752e+06     0.108841
  1.82760e+06   -0.0893605
  1.82768e+06     -1.02440
  1.82776e+06     -1.24600
  1.82784e+06     0.263763
  1.82792e+06     0.562192
  1.82800e+06    -0.643203
  1.82808e+06     -1.53759
  1.82816e+06    -0.740088
  1.82824e+06      1.12033
  1.82832e+06    -0.472475
  1.82840e+06     -1.15262
  1.82848e+06    -0.347168
  1.82856e+06     0.741332
  1.82864e+06    -0.267804
  1.82872e+06    -0.723750
  1.82880e+06    -0.707005
  1.82888e+06      1.33712
  1.82896e+06    -0.512679
  1.82904e+06     -2.11634
  1.82912e+06     0.798799
  1.82920e+06      1.02312
  1.82928e+06     -1.57665
  1.82936e+06    0.0433563
  1.82944e+06     0.997562
  1.82952e+06     -1.61671
  1.82960e+06     -1.57933
  1.82968e+06     0.612557
  1.82976e+06      2.05283
  1.82984e+06     -1.56400
  1.82992e+06     -2.30318
  1.83000e+06      2.44821
  1.83008e+06      2.60646
  1.83016e+06     -2.50772
  1.83024e+06    -0.906736
  1.83032e+06      1.64558
  1.83040e+06      1.40273
  1.83048e+06     -1.03207
  1.83056e+06     -2.27853
  1.83064e+06     0.595477
  1.83072e+06     0.783775
  1.83080e+06     -2.08850
  1.83088e+06    -0.513658
  1.83096e+06     0.589497
  1.83104e+06     -1.39973
  1.83112e+06     -2.52286
  1.83120e+06     0.315836
  1.83128e+06    0.0705451
  1.83136e+06     -2.57425
  1.83144e+06     -1.46258
  1.83152e+06     0.472238
  1.83160e+06     -1.37497
  1.83168e+06    -0.341266
  1.83176e+06      1.14029
  1.83184e+06     0.367651
  1.83192e+06     -1.41388
  1.83200e+06   -0.0424498
  1.83208e+06    -0.551815
  1.83216e+06     0.571501
  1.83224e+06    -0.333949
  1.83232e+06     -1.71070
  1.83240e+06      1.15409
  1.83248e+06    0.0265863
  1.83256e+06     -1.82128
  1.83264e+06    -0.114840
  1.83272e+06      1.20041
  1.83280e+06     0.383937
  1.83288e+06     -1.04400
  1.83296e+06     -2.38192
  1.83304e+06    -0.530619
  1.83312e+06     0.522826
  1.83320e+06    -0.261807
  1.83328e+06     -1.91419
  1.83336e+06     0.723054
  1.83344e+06      3.09433
  1.83352e+06     -1.38241
  1.83360e+06    -0.761889
  1.83368e+06      1.59237
  1.83376e+06    -0.959175
  1.83384e+06   -0.0705403
  1.83392e+06      1.11176
  1.83400e+06    -0.858072
  1.83408e+06     -2.00814
  1.83416e+06     0.600788
  1.83424e+06    -0.255637
  1.83432e+06    -0.634615
  1.83440e+06     -1.69927
  1.83448e+06    -0.675059
  1.83456e+06   -0.0122330
  1.83464e+06    -0.649708
  1.83472e+06     0.170272
  1.83480e+06     -2.15686
  1.83488e+06    -0.122502
  1.83496e+06     0.781574
  1.83504e+06    -0.713068
  1.83512e+06     -1.09847
  1.83520e+06    -0.776361
  1.83528e+06     -1.50683
  1.83536e+06     0.804156
  1.83544e+06    -0.214958
  1.83552e+06     -1.18580
  1.83560e+06     -1.26127
  1.83568e+06    -0.829455
  1.83576e+06      1.07705
  1.83584e+06     0.260843
  1.83592e+06    -0.729115
  1.83600e+06    -0.833857
  1.83608e+06      1.30720
  1.83616e+06    -0.415856
  1.83624e+06    -0.256586
  1.83632e+06     -1.00779
  1.83640e+06      1.23129
  1.83648e+06     0.785940
  1.83656e+06     -1.36231
  1.83664e+06    0.0529813
  1.83672e+06      2.79200
  1.83680e+06      1.54538
  1.83688e+06     -1.75832
  1.83696e+06    -0.948453
  1.83704e+06      1.05196
  1.83712e+06   -0.0176150
  1.83720e+06     -2.97260
  1.83728e+06    -0.158322
  1.83736e+06   -0.0437299
  1.83744e+06    -0.450181
  1.83752e+06     0.703787
  1.83760e+06    -0.338247
  1.83768e+06    -0.111063
  1.83776e+06    -0.143150
  1.83784e+06    -0.930399
  1.83792e+06     -2.22836
  1.83800e+06    -0.158814
  1.83808e+06     0.458151
  1.83816e+06     -1.03048
  1.83824e+06    -0.891523
  1.83832e+06     -1.53532
  1.83840e+06     0.179111
  1.83848e+06    -0.407127
  1.83856e+06     -1.08974
  1.83864e+06    -0.601262
  1.83872e+06     0.460036
  1.83880e+06     0.541860
  1.83888e+06    -0.665249
  1.83896e+06     0.193268
  1.83904e+06      1.82914
  1.83912e+06      1.70371
  1.83920e+06    -0.551510
  1.83928e+06     -1.73095
  1.83936e+06      1.20309
  1.83944e+06      1.43532
  1.83952e+06     -2.48293
  1.83960e+06     -1.88915
  1.83968e+06      1.07543
  1.83976e+06      1.28271
  1.83984e+06     -1.54225
  1.83992e+06     -1.38543
  1.84000e+06     0.103172
  1.84008e+06     0.573852
  1.84016e+06     -2.86476
  1.84024e+06     -1.56836
  1.84032e+06     0.893095
  1.84040e+06    -0.220711
  1.84048e+06    -0.771339
  1.84056e+06    -0.606040
  1.84064e+06     -1.02317
  1.84072e+06    -0.814114
  1.84080e+06      1.00754
  1.84088e+06    -0.136921
  1.84096e+06     -1.38359
  1.84104e+06    -0.855810
  1.84112e+06     0.630180
  1.84120e+06      1.31240
  1.84128e+06     -1.03291
  1.84136e+06     -1.79732
  1.84144e+06      2.30114
  1.84152e+06     0.179746
  1.84160e+06     -1.49889
  1.84168e+06     0.334645
  1.84176e+06      2.58596
  1.84184e+06    -0.346294
  1.84192e+06     -2.46245
  1.84200e+06     0.348531
  1.84208e+06     0.295450
  1.84216e+06   -0.0504926
  1.84224e+06     -1.22913
  1.84232e+06     -1.32219
  1.84240e+06    -0.729103
  1.84248e+06     0.212405
  1.84256e+06     -1.64150
  1.84264e+06     -2.74104
  1.84272e+06     0.228747
  1.84280e+06      1.04467
  1.84288e+06     -2.10025
  1.84296e+06     -1.40605
  1.84304e+06      1.14102
  1.84312e+06     0.561259
  1.84320e+06     -1.91854
  1.84328e+06    -0.859515
  1.84336e+06      1.09351
  1.84344e+06     0.313703
  1.84352e+06     -2.29107
  1.84360e+06     -1.30020
  1.84368e+06     0.938416
  1.84376e+06     0.362534
  1.84384e+06     -1.36399
  1.84392e+06    -0.383319
  1.84400e+06     0.119761
  1.84408e+06    -0.675285
  1.84416e+06    -0.269746
  1.84424e+06      1.36024
  1.84432e+06    -0.365185
  1.84440e+06     -1.17347
  1.84448e+06     0.286945
  1.84456e+06      2.78707
  1.84464e+06   -0.0932267
  1.84472e+06     -1.77101
  1.84480e+06     0.398817
  1.84488e+06      2.56597
  1.84496e+06     -1.12643
  1.84504e+06     -2.29579
  1.84512e+06    -0.777088
  1.84520e+06      2.13982
  1.84528e+06     0.452372
  1.84536e+06     -3.27249
  1.84544e+06     0.119672
  1.84552e+06      3.31898
  1.84560e+06     -1.33982
  1.84568e+06     -1.94179
  1.84576e+06      1.59855
  1.84584e+06     0.854792
  1.84592e+06    -0.771052
  1.84600e+06    0.0337455
  1.84608e+06     0.619056
  1.84616e+06   -0.0436593
  1.84624e+06    -0.960172
  1.84632e+06     0.550846
  1.84640e+06    -0.599603
  1.84648e+06     -2.78052
  1.84656e+06     0.592834
  1.84664e+06     0.952065
  1.84672e+06     -1.11736
  1.84680e+06     -2.52064
  1.84688e+06   -0.0497314
  1.84696e+06      1.06947
  1.84704e+06     0.142363
  1.84712e+06     -1.87384
  1.84720e+06    -0.530408
  1.84728e+06    -0.179518
  1.84736e+06     -2.21068
  1.84744e+06     -1.62469
  1.84752e+06     0.276550
  1.84760e+06     -1.66934
  1.84768e+06     -1.45072
  1.84776e+06    -0.168810
  1.84784e+06     -1.14441
  1.84792e+06     0.842306
  1.84800e+06     0.695211
  1.84808e+06     -2.60828
  1.84816e+06     0.387496
  1.84824e+06      1.76452
  1.84832e+06     -1.37221
  1.84840e+06    -0.204485
  1.84848e+06     0.495747
  1.84856e+06    -0.485377
  1.84864e+06    -0.224315
  1.84872e+06    -0.598944
  1.84880e+06     0.420375
  1.84888e+06     -1.01727
  1.84896e+06    -0.777137
  1.84904e+06     0.416821
  1.84912e+06    -0.626839
  1.84920e+06   -0.0519564
  1.84928e+06     -1.90451
  1.84936e+06     -1.91312
  1.84944e+06     0.581553
  1.84952e+06    -0.928549
  1.84960e+06     -2.44298
  1.84968e+06    -0.357415
  1.84976e+06     -1.27440
  1.84984e+06     -2.28367
  1.84992e+06    -0.811182
  1.85000e+06    -0.162662
  1.85008e+06     -2.18881
  1.85016e+06     0.125443
  1.85024e+06    0.0475803
  1.85032e+06    -0.927122
  1.85040e+06     0.483207
  1.85048e+06    -0.693050
  1.85056e+06     -1.04434
  1.85064e+06     0.366494
  1.85072e+06    -0.210124
  1.85080e+06     -1.50910
  1.85088e+06    -0.682850
  1.85096e+06    -0.123829
  1.85104e+06    -0.487334
  1.85112e+06     -2.48896
  1.85120e+06      1.27979
  1.85128e+06      1.01587
  1.85136e+06     -2.41899
  1.85144e+06    -0.828261
  1.85152e+06     0.129120
  1.85160e+06      1.52057
  1.85168e+06     -1.43808
  1.85176e+06     -2.56731
  1.85184e+06    -0.157798
  1.85192e+06      1.30632
  1.85200e+06    -0.958419
  1.85208e+06     -2.24139
  1.85216e+06    -0.228578
  1.85224e+06    -0.373325
  1.85232e+06     0.415316
  1.85240e+06     0.808906
  1.85248e+06     -1.37906
  1.85256e+06     0.350820
  1.85264e+06      1.63885
  1.85272e+06      1.19839
  1.85280e+06    -0.416367
  1.85288e+06      1.15413
  1.85296e+06      1.11967
  1.85304e+06     0.270371
  1.85312e+06    0.0662781
  1.85320e+06    -0.131534
  1.85328e+06    0.0341619
  1.85336e+06     0.361682
  1.85344e+06     0.175721
  1.85352e+06   -0.0360012
  1.85360e+06     0.147295
  1.85368e+06     0.702889
  1.85376e+06     -1.67257
  1.85384e+06      1.64741
  1.85392e+06     0.549780
  1.85400e+06    -0.991336
  1.85408e+06     -2.30231
  1.85416e+06    -0.778196
  1.85424e+06      1.65956
  1.85432e+06    0.0863945
  1.85440e+06     -1.38557
  1.85448e+06    -0.116899
  1.85456e+06      2.04854
  1.85464e+06    -0.695842
  1.85472e+06    -0.447951
  1.85480e+06     0.442031
  1.85488e+06      1.65661
  1.85496e+06      1.71762
  1.85504e+06    -0.790649
  1.85512e+06    -0.403256
  1.85520e+06     0.938960
  1.85528e+06     0.819335
  1.85536e+06    0.0439141
  1.85544e+06    -0.480232
  1.85552e+06     0.452953
  1.85560e+06   -0.0575869
  1.85568e+06     0.886512
  1.85576e+06      1.75917
  1.85584e+06    -0.157310
  1.85592e+06      1.41510
  1.85600e+06      1.66981
  1.85608e+06      1.80676
  1.85616e+06     0.743406
  1.85624e+06     0.307680
  1.85632e+06      3.11456
  1.85640e+06     0.878490
  1.85648e+06     0.389462
  1.85656e+06      1.19107
  1.85664e+06      1.41273
  1.85672e+06      1.18059
  1.85680e+06     0.486329
  1.85688e+06      1.53578
  1.85696e+06     0.583851
  1.85704e+06     0.332617
  1.85712e+06     0.310102
  1.85720e+06     0.316874
  1.85728e+06     0.639354
  1.85736e+06      1.99595
  1.85744e+06    -0.791616
  1.85752e+06    -0.733250
  1.85760e+06      3.13990
  1.85768e+06     0.273794
  1.85776e+06     -2.61839
  1.85784e+06     0.110902
  1.85792e+06      1.72115
  1.85800e+06     0.176682
  1.85808e+06     -1.60304
  1.85816e+06     0.593965
  1.85824e+06      1.31201
  1.85832e+06      1.67654
  1.85840e+06     -1.84460
  1.85848e+06     0.603814
  1.85856e+06      1.34121
  1.85864e+06     0.797905
  1.85872e+06     0.371011
  1.85880e+06      1.51945
  1.85888e+06     0.939832
  1.85896e+06    -0.173253
  1.85904e+06      1.76285
  1.85912e+06     0.803343
  1.85920e+06    -0.458320
  1.85928e+06     -1.02439
  1.85936e+06      1.88898
  1.85944e+06      3.13968
  1.85952e+06    -0.665559
  1.85960e+06     -1.51454
  1.85968e+06      1.02855
  1.85976e+06      2.02042
  1.85984e+06     -1.08568
  1.85992e+06     -1.92602
  1.86000e+06      1.39738
  1.86008e+06      2.64904
  1.86016e+06    -0.705737
  1.86024e+06     -2.14205
  1.86032e+06      1.66478
  1.86040e+06      3.08040
  1.86048e+06     0.580094
  1.86056e+06   -0.0717611
  1.86064e+06      2.52820
  1.86072e+06      1.33449
  1.86080e+06    -0.402565
  1.86088e+06      1.30618
  1.86096e+06     0.145337
  1.86104e+06     -1.99118
  1.86112e+06      1.22437
  1.86120e+06    -0.245793
  1.86128e+06    -0.737688
  1.86136e+06     0.155610
  1.86144e+06     0.758068
  1.86152e+06     0.831765
  1.86160e+06   -0.0236415
  1.86168e+06      1.80181
  1.86176e+06     0.542477
  1.86184e+06      1.08215
  1.86192e+06    -0.100319
  1.86200e+06  0.000585794
  1.86208e+06     0.813026
  1.86216e+06     0.314052
  1.86224e+06    -0.940969
  1.86232e+06    -0.202804
  1.86240e+06      1.30207
  1.86248e+06      1.49910
  1.86256e+06     -1.23446
  1.86264e+06    -0.933456
  1.86272e+06      1.10915
  1.86280e+06     0.790291
  1.86288e+06    0.0913438
  1.86296e+06    -0.640558
  1.86304e+06      1.79126
  1.86312e+06      2.64555
  1.86320e+06    -0.305735
  1.86328e+06     -1.33801
  1.86336e+06     0.929054
  1.86344e+06      1.37251
  1.86352e+06     0.204975
  1.86360e+06     0.878848
  1.86368e+06      1.06598
  1.86376e+06      1.77731
  1.86384e+06    0.0961943
  1.86392e+06      1.23029
  1.86400e+06      1.37844
  1.86408e+06     0.232087
  1.86416e+06    -0.399617
  1.86424e+06      1.31859
  1.86432e+06      1.96478
  1.86440e+06     0.165626
  1.86448e+06    -0.664113
  1.86456e+06     0.271324
  1.86464e+06      1.43686
  1.86472e+06      1.01903
  1.86480e+06     0.624458
  1.86488e+06      1.14071
  1.86496e+06     0.216216
  1.86504e+06      2.00561
  1.86512e+06     0.348325
  1.86520e+06    -0.856505
  1.86528e+06     0.826310
  1.86536e+06    -0.775392
  1.86544e+06     0.118685
  1.86552e+06      1.90261
  1.86560e+06      1.00363
  1.86568e+06    -0.182323
  1.86576e+06      1.55664
  1.86584e+06      2.04514
  1.86592e+06    -0.868292
  1.86600e+06   -0.0918221
  1.86608e+06      2.72797
  1.86616e+06      2.34225
  1.86624e+06    -0.756478
  1.86632e+06    -0.897784
  1.86640e+06      2.04633
  1.86648e+06      1.37065
  1.86656e+06    -0.721919
  1.86664e+06     -1.30917
